"Data Source","World Development Indicators",

"Last Updated Date","2023-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Libya","LBY","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8327988625.37167","","","","","","","",
"St. Lucia","LCA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","258375379294.095","278553416136.043","303921116739.358","342501086388.587","378342418781.179","406835248078.46","426853286463.162","429737213219.431","452015500789.468","490783470532.333","556317804217.689","549449898960.844","483916936567.888","394000569663.362","400806211531.749","419441562867.603","452367097223.862","459920167863.907","458280533810.464","461924829076.926","449430277068.926","459425043282.039","482040538350.122","510113637293.58","577844347830.53","528448976987.73","562432576059.26","626989805940.659","656215510794.034","617841739846.165","636744933014.265","617227190147.827","601100860318.659","611551605373.457","668940102991.823","711720835039.726","781210645693.551","868540826249.99","949696257912.879","869488776436.458","983733696628.804","1074914870807.51","1103911930700.71","1131281323036.73","1119357967382.1","1078808036496.82","1027160505573.44","1035695805693.5","1064096425951.1","1053219930933.52","931643658329.839","1083651655883.26","1137200435929.16",
"Least developed countries: UN classification","LDC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252194321841.878","279677416183.992","304265761109.288","331692068701.287","359750675068.509","401819105177.358","432012965485.48","459100214043.871","377304820698.269","356305036027.81","354115114577.211","264528986494.082","246296148671.538","242670561102.688","235956924233.875","249226844099.626","269510171398.255","290222933597.077","306854211948.234","307826007766.982","334595617045.493","365746339624.476",
"Low income","LIC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242647218429.274","138425960602.849","111716977971.342","95673080793.119","89177174276.7693","89555357889.4938","97807954107.089","105405186803.867","110047582083.582","110271282728.509","122249498083.199","134122481248.578",
"Liechtenstein","LIE","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24059662018.8183","27272485958.6197","30563022236.8359","30757457099.7167","27512235278.7346","25149662315.1272","26836849426.0626","20754530175.0342",
"Lower middle income","LMC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","343050830186.448","353176620780.072","349171204947.175","368271566570.17","424067958146.53","417256442851.263","410967517905.047","407228232510.018","409738070956.807","392195338866.243","412373048997.062","443320855982.18","450889964629.309","449393582212.349","410573250990.878","393835717210.413","413702087554.393","447268679993.364","478799641420.398","504069363746.046","546500373742.081","563107900876.534","640455102755.694","660164065516.705","698289752312.442","766510827034.509","844884722157.199","928953202266.067","1073466970726.72","1150549256419.06","1171390232188.3","1262591982317.73","1344403510543.63","1353119773205.23","1368950400356.55","1425265503127.21","1491905894523.48","1616630151365.56","1734173177979.52","1872940755068.14","1905487803916.87","1765472004263.73","1933463306652.62","2090942475036.51",
"Low & middle income","LMY","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8423627309312.82","","","","","","","",
"Lesotho","LSO","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","559882.935719014","623507.483389231","623507.483389231","636226.785589461","763475.880929895","1017964.72605441","1272462.91673528","1654200.85720023","2672165.58325463","5853318.20231465","5217091.41672519","6616794.08324455","9416208.76183962","15231069.9997502","17478807.1411066","19869363.0746922","16170363.8324016","21218655.8102285","28607729.2884901","29345607.6905615","37037374.3936307","58524285.0534958","80258441.7523096","101523516.940957","154643463.010583","184043461.839135","190880904.50794","227662191.96631","278083646.020427","333983390.445857","312402155.085693","275905692.148379","337329249.150131","279651568.70135","284646992.866872","293856683.524362","309589843.539327","268283119.944568","233823221.957195","265110275.525108","324149547.46159","411155331.373878","431985660.626411","488419905.456498","516054865.12947","683550926.010586","618471667.729139","632488320.06268","668726126.036735","628627885.679899","621551093.967266","645286255.774087","642584483.468298","591828981.847799","661282810.949384","738624355.03415",
"Late-demographic dividend","LTE","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6338230002930.32","","","","","","","",
"Lithuania","LTU","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2211634206.37266","2677227976.76875","3363506080.13594","4075778961.01758","3835539463.34922","3572374100.82188","4027223348.38516","4473691335.57266","5102658660.0875","5909038205.32617","6586920624.65","7877525990.25703","9636923851.92383","9251801941.97187","5652613133.60937","5736007451.00742","6891626149.80234","6769072684.44258","7330870098.55898","7749665724.7414","8125991416.49648","8400182008.61796","9148156795.29414","10065211360.8855","10780331251.8445","10759933966.8633","11767860966.7355","12192623553.2437",
"Luxembourg","LUX","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","2336106019.52031","2584968651.37461","2766382885.09492","3093589331.66914","2877839002.52265","2663985940.41914","2551489099.9","2549469786.43906","2576523039.25117","2673656454.77383","3013226203.48828","2789824673.44804","2776665850.56523","2450009722.38476","2453008735.72812","2219794673.6832","3044197146.31719","3584427848.86562","3995485732.14883","4271183042.77578","4415332067.03867","5111099834.15937","4340589731.16172","5234398892.18164","5236641217.73359","5157191218.66172","5043607055.50976","5550837516.15234","5888900546.36132","7170745198.18398","6944126080.76093","7410281264.67968","7442061042.40585","7598267143.25117","8081319098.98125","7703569902.1875","8029269630.25625","9012785127.50898","10002540525.2586","8620754280.78711","8672126946.64882","10185432630.1492","10362416578.8973","10438928587.8348","11329247221.3008","10398064118.5602","10685783001.357","11256729458.7695","10439214842.1605","11848925307.0633","11057890325.1019","12931141961.5531","11929038794.8437",
"Latvia","LVA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1335928967.18906","1791651401.39726","1883647772.23633","2693252671.44805","2814326046.61172","3435955052.86797","4099621283.52422","3939408731.63086","4366294925.81172","5604187333.98516","6775160581.67344","7746261739.19297","9478462111.37187","8512779814.81015","5569410761.9414","4470634627.55898","5627725649.95976","6621558507.58242","6328191094.65937","6082149954.08593","5960532917.60586","5469287209.17851","6093393757.71953","6809058419.50781","6910750823.49804","6761797608.41875","7250202963.84609","7290497143.49492",
"Macao SAR, China","MAC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","984298246.01426","1054381232.87474","1085421074.27745","1161776921.07298","1442757785.05991","1484612902.2127","1732066411.3744","1818156006.34499","2041924061.61402","2601073817.89286","3561037693.46946","3713208623.273","3737110382.68067","3456886587.99624","2694625953.13101","2746322971.21636","2404776563.02902","2448470277.05931","1709786943.32924","1646517580.19131","1776084583.6772","2635033783.7481","3638258762.32499","5941588038.8183","8422612295.88534","10456208595.1718","8890264819.31855","6023567829.00387","5017639031.48946","5876588231.56036","7065944105.79602","7724594398.97555","10595941957.8628","11172504308.0992","9873265232.2428","9565678789.91069","8627669924.10675","7090278476.23369","6155514193.15477","5970248519.556","4798737850.30795",
"St. Martin (French part)","MAF","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","1617556354.65221","1998666320.22887","1894097053.21493","2439246042.10953","3017279110.18192","3142013960.86367","2785451904.12142","2644608964.51197","3121618478.86702","5552524918.82076","6604859337.77677","8262891183.47788","5652933990.5212","5598076667.37323","5821973484.56519","6145173458.10695","6396847618.9476","6118539768.71094","5641879780.59024","6364546649.94507","6352475718.68248","6466246370.025","7197490563.51405","8273445419.1657","8577112332.90007","8996328669.93519","9057301110.17367","9006619682.54628","8903815864.48432","9803698677.45003","9965660272.49505","10610158304.487","11963291896.2824","13275783409.0211","13623720774.7002","13681877416.4123","14678169949.4422","15609551669.4382","17038277525.1022","18272157536.7988","20098114948.6461","22976149777.0143","26470750030.1181","25771319865.6648","25398210183.6425","27377918173.5444","28368371622.9078","28222008522.0943","27867314482.1522","28563811941.1557","32161287165.8921","32843614280.0605","33646194688.1753","34212057363.9327","30791308264.9522","33117325740.5508","32402030183.8748",
"Monaco","MCO","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","669404646.500529","840738244.593292","796009529.923539","869607749.106405","669113070.184155","610670994.622801","716451696.616315","757424198.509755","898061474.497727","971359810.604063","1111624191.18599","1348481497.453","1692542087.55069","1729836645.16227","1196010255.75834","1401144300.08795","1579601378.15731","1609740137.55268","1698515950.18687","1968671619.36024","1873874192.17687","1855444398.48889","2029996002.51578","2323286019.9848","2601976919.76451","2747334008.65088","2798633072.98575","2607325422.59499",
"Madagascar","MDG","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","683765509.310716","473137830.552916","343139361.309969","341307113.85479","357874451.91562","366619798.129601","395119182.632285","451042606.671354","628298636.700453","627875906.583121","733002050.733538","468087034.159565","513031803.788098","556727891.465791","489392114.212313","502350217.897013","560490856.41548","601483616.431886","709175246.5307","729490022.981728","848906782.547471","1044872535.32125","664634743.866435","955710923.865824","1214860641.29655","1214073521.98831","1444397792.5831","1933895475.42746","3140190472.33085","2729264516.8352","2249716874.17199","2264309652.40155","2333351800.38451","2148502320.01778","2124366283.20817","2146785000.25246","2393065565.00657","2350287473.33975","2601052141.33031","2932701866.65365","2630656018.63708","2965374752.08527","2399978635.31921",
"Maldives","MDV","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","342830962990.845","370332950581.263","386325706307.36","408428674644.781","442529943001.583","486064716928.221","525078653998.497","627173770335.344","702398804478.424","693318691702.13","728915278249.789","767921890439.422","731687923733.958","741779880291.819","781695388703.63","798107588047.268","788513479088.751","788514773427.85","800011572665.843","819737438109.602","738591997297.535","781579234032.08","878380313942.305",
"Mexico","MEX","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","19494380336.6077","19672809297.855","20765845160.2003","23126279578.2544","27810531542.9599","42945672218.859","46729070932.5941","52091026579.1035","57081970640.091","61125374925.2061","65918914866.4968","64115236111.3243","72547366676.4278","83406621469.2602","90304949055.854","98845651886.4579","98417176773.1423","91363359643.272","106286164754.344","127424360324.1","149642870216.089","173929837067.614","144724632673.425","103793403500.066","110469361680.95","119143036964.342","105081271888.12","104952823070.944","111023719729.752","118118826672.76","133623950817.456","144724632672.968","160425810266.289","158431473392.421","179280255624.9","118512320857.187","140521988841.382","162213910259.847","179539183581.628","187716675086.389","196949494283.116","183455616675.338","182436664282.011","185627888061.378","197933783794.994","207723590376.669","227574925511.635","243503123931.749","259406332218.791","228470336545.8","242705611858.876","263792121386.175","273641900287.031","262779379443.118","269081304153.479","281049750802.406","282626231215.759","281086482970.96","282861872979.039","270324288971.329","223636828078.946","244488584413.518","265553710833.607",
"Marshall Islands","MHL","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25696142.1966553","30318868.637085","45841472.6257324","42169158.9355469","31928789.1387939","56411750.793457","72127372.7416992","34860069.2749023","29835647.5830078","45886623.3825684","37226284.0270996","32547645.5688477","41178375.2441406","51476734.161377","48319358.8256836","119483207.702637","51379436.4929199","53119098.6633301","51744365.6921387",
"Middle income","MIC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8329892937718.42","","","","","","","",
"North Macedonia","MKD","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1594146627.33078","1527196853.10405","1274027212.14048","1173054472.37138","1072334694.30685","852391043.146683","907955272.047616","868920762.462454","846494591.547716","834249627.060527","1139115829.56579","1249851190.59439","1248593280.91995","1192694919.76174","1286586084.05596","1162249574.6724","1231198748.70299","1446104754.64668","1703111425.00699","1748808924.89899","1678405292.80732","1901468056.79624","2024153559.73209","2094242714.40514","2178109910.98112","2406086384.63585","2643536490.52625","2494022132.81511","2334326568.67642","2537243123.03554","2547365364.9471","","",
"Mali","MLI","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","333613770.992832","519978326.241116","614517898.318773","578485624.917133","619491029.577019","636274478.100917","689281180.514292","703962044.544548","720476355.351613","745215942.106643","868631062.492785","894757938.449963","906345720.237128","782331103.174292","796179546.182609","841556366.346626","971616162.418107","1003723052.57334","1099154856.63962","1213225438.78678","1319816651.93562","1434016328.04205","1504647100.19838","1828590311.70936","1809800810.28729","2003305832.82858","2305349292.71387","1749709341.65866","2027145354.59493","2201215857.19701","2405464920.28309","2599539226.36924","2503839805.20586","2481305247.24213","2633033437.28621","2589210951.50634","2708011833.38675","2673574742.27618",
"Malta","MLT","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1280690689.2424","1150102764.44632","965976869.292867","1275923698.40728","1296767831.37027","1482426120.49534","1519020308.79025","1624312549.8827","1507279552.68412","1376556335.01186","1725434899.33523","1504643795.83498","1518704911.41494","1517064075.07602","1653763041.15791","2684099363.58311","2615693379.31157","2554317680.37077","2653307295.94029","2954622158.07109","2782542248.06733","3135691800.51729","4113613972.61232",
"Myanmar","MMR","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","132025432189.282","161071833418.729","153489612458.962","143649832152.114","134488168603.172","125417219604.598","112910384090.923","117045256873.662","118628695121.31","144689589353.362","143301099890.671","129179770720.974","127786579159.062","129182220871.381","149493966144.087","161052046166.128","161736279582.622","167972376861.696","178497689734.513","201148473686.332","213317795590.627","222969413248.627","239191599893.182","252115112937.764","258880968546.83","296668621112.773","341210274543.61","337838247383.369","361563373865.45","367976327338.952","319729032274.807","318714385930.353","331566812304.319","334682142741.575","333542716827.683","345988722497.198","342296442024.547","351551683276.131","294897241504.792","300019346365.047","319348226587.129",
"Montenegro","MNE","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","545193215.741693","980162957.767048","1289526304.69416","916825868.717805","746830839.879596","693257284.737384","676406851.869108","748731206.52221","729725331.651387","816909206.298486","1130667358.12833","1342355613.98098","1539088282.49628","1512786810.64245","1332003529.56813","1168092765.80883","1169517212.62404",
"Mongolia","MNG","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2206208144.28764","3666129457.38784","4203961246.25045","3902523912.17748","3056766821.50868","2123756243.37741","2287632411.29457","2933102000.48417","3866548515.17523","4407844307.81669","3477886294.938","4092826323.43354","4634106836.08721",
"Northern Mariana Islands","MNP","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","71662434.5703074","70832124.7458893","114548141.797817","161966210.633294","133824705.558817","146989448.692803","155273797.062668","205096950.532867","55602526.9795427","116171303.696289","236213202.39701","315242285.676571","285268474.174847","224954095.652066","194123461.845223","284868919.056687","340768007.912333","374451646.831061","430432165.658154","585387770.923481","694824435.124173","732098472.232809","718353624.110559","696405494.150883","477346149.797974","504209851.725039","490154828.168242","476491603.061627","777915975.038961","184315628.98017","975133467.873182","880649396.517276","975715581.913598","779692849.643904","790502796.665224","893318171.82039","921172094.154752","1262593117.97","1562349337.85441","1519291014.68127","1651249918.51876","1838312317.70485","2124936897.93114","1836993730.95644","1822835691.89164","1896540690.37209","1959801122.47471","2189450278.38367","2262001293.75974","2324014626.96457","2115386291.63425","1988165459.82396","2243644570.90953","2664042672.71209","2743587756.08109","2275889859.98039","2551160842.211","2364145617.70907",
"Mauritius","MUS","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","511686258.990816","544685449.824916","584443511.730772","547468513.906944","445290295.021477","413483843.099359","355437075.426139","366777209.35676","389288224.910317","428217048.188855","513691201.515459","645202919.828212","905154238.213471","848426253.245027","1046039128.1852","1027628835.69436","1069761619.93365","1121110177.90699","1262370059.20274","1056603737.76093","1210867890.9713","1342852483.15142","1290481239.86228","1588582404.87928","1467681304.09742","1534582793.79279","1534661983.4346","1740943817.04841","1755850440.25417","1706745857.65427","2005426938.34066","2124548031.47035","2152841634.1228","2345016462.87283","2329197970.58973","2361803454.38147","2342617245.16274","2281657641.89575","2145738246.38473","2029084311.98601","2104514643.57106","2200662458.38516","2442484033.77675","2561947979.7842","1900956662.43454","2165142183.39936","2334258188.35052",
"Malawi","MWI","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","1162714069.33412","1404587399.18689","1606985771.37745","1729716727.94786","1762732104.64541","1955800012.11114","2135948928.45822","2184754151.53627","2237148185.70967","2254373573.63755","2888124343.55295","3431442175.56089","3939591247.6117","4589132262.39754","5592511301.2592","5176948977.77336","5436047410.90372","6229133268.16019","6732976284.94628","8016985513.22829","9998623849.12126","11806572963.6251","12751816343.0798","13775291112.7248","14182959651.9672","12838660412.9977","10479499084.1107","10015132106.7194","12339353460.2793","15796878032.843","20073893566.8573","24563474659.0316","27263041167.1353","32115658992.1787","37292715646.2153","45810387418.3394","49574451810.7056","54116614082.6231","30864885005.5844","28846085386.3813","36467072257.6965","35715002865.1945","35921326367.4198","36942829972.3415","38255613860.8842","40158975970.7735","42674418882.7329","47280689280.2806","48458057521.0204","47252741599.3982","52467885291.8478","55800011112.5507","66392834504.4186","71790456956.2775","75229629875.2475","77947479115.3181","79936132279.2968","84776097978.8984","85928301771.8117","84121424844.0786","71994732036.4594","71433225604.7506","76255539504.0935",
"North America","NAC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","1054183166731.09","1129816552898.07","1094891787275.31","1026988219360.62","1107712571436.34","1213008643559.03","1331843132893.59","1408467011653.2","1360447874162.47","1396209707318.26","1318204341448.03","1403523850118.93","1597423592802.75","1711286406284.57","1766288615193.7","1808542165064.82","1861564157343.31","1920082578394.98","1911732460194.98","1832989940603.06","1895882266035.92","1981899746224.7","2103883323741.27","2200728892265.88","2365868722441.77","2544133080738.27","2767989383379.97","2991561035754.66","3179944906976.58","3178909670480.88","3131690399373.34","3266836205491.74","3469056291144.28","3688028756034.22","3797915418692.87","3788360697187.71","3649004306148.3","3196276164118.19","3296257316819.53","3447319504798.26","3677004933266.21","3800212078591.44","3984247584804.58","4095006807475.86","4157081297982.87","4315052740815.92","4508045852963.95","4620062466397.74","4558331198796.37","4825198167273.3","",
"Namibia","NAM","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","645984379.483913","586032011.072327","483287937.905713","366366879.270729","314251140.290316","316508756.23794","295385167.17787","309418136.142443","348892661.040008","381839951.706361","461272557.531883","356812486.348116","498669149.203887","526285380.099679","561940877.916394","646942650.130324","759245793.363651","658254488.010114","818468529.640043","852828157.048815","776008635.090704","1049824562.60436","1041699718.3837","989698017.016117","1051269021.10141","1089053883.03732","1413459051.75511","1585118684.60976","1870367674.16075","2141264751.25617","2115622302.09194","2023317667.1103","2654624885.0197","3013247287.78549","3700343025.86434","3512509593.87191","2538792943.51142","2190386517.20947","2059565398.03426","1863417251.06879","1534116640.06128","1816228651.78607","1943457581.81621",
"New Caledonia","NCL","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3069968123.87808","","","","","","","",
"Niger","NER","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","439933999.310007","378628554.132567","366159333.504934","398902590.557334","483135968.666168","477947448.698825","566511088.215985","536272541.921185","647554664.251586","583287404.945766","612481372.281643","756006649.584258","820740349.254727","769146296.729738","818123178.103963","1080799697.57297","1166393867.42987","1217405764.35617","1842417909.32899","2015541779.08029","2393053834.66888","2417799466.81637","2409048854.44266","2556502809.76003","2812535789.16837","3157620199.86282","2738268465.21565","2734051446.6616","3212185463.16438","3612796378.41437","3602825205.82044","3619296645.68587","3556498047.52302",
"Nigeria","NGA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","369818901.971872","405543239.297083","518582489.537048","571835287.35576","786673091.695129","921456063.509077","1049494617.62758","1039904898.78196","887523212.16113","1033652261.55795","1045384738.07272","1079809369.96154","995328513.262729","1325594215.80248","1659864416.28815","1563510574.37836","1637242515.4358","2171737615.36976","1203878553.22138","422298901.933698","1065126210.6182","1705178472.51452","1376879891.79104","1441584148.78767","1473163479.38744","1489602997.46802","1399080266.62421","1413166263.88717","1243115608.07663","1017634269.56598","935190789.066251","855662868.42351","1008466080.11828","951103400.727566","1100850548.4662","1157926844.46558","1302436575.91255","1457306668.52522","1557553271.32047","2119694377.46203","1884994126.3722","1782655477.69591","1670762204.97701","1680722558.49861","1793848914.41184","1972077370.24788","2009516745.54899","2262971810.38378","2457403092.99676","1853416201.50828","1991254092.93213","2430321592.91853","2931745982.82866","3088054846.10074","3190756227.16667","3733080626.16932","3785924271.19377","3863766223.98276","3013962639.47643","2186171453.75165","2428516159.57998","3262348603.01452","3123955193.64035",
"Netherlands","NLD","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","63127427808.3163","70587512998.5816","73147823835.475","70147340387.5355","72037492124.3367","67978463479.4289","66575698565.2215","66712776663.8324","71128208587.0312","72448726420.1695","70506789278.7113","70600495408.9148","63964689646.3039","62199785272.1609","63542504458.2406","68126235063.2796","73315490094.9675","78306601657.5703","79449636261.1597","87234056367.687","90094257443.7874","92690418861.2027","93861317771.5273","95534030500.5624","93970528234.8644","95885162483.1101","101532296842.066","108375996473.044","115284711340.388","123083700460.682","135375209350.303","138539550099.982","140325428705.809","134607521848.099","132279914697.321","132549143547.796","136871022453.57","146409662325.103","168055542075.87","163078871933.052","149105500161.587","138993995484.853","145814634999.913","136620290292.495","134437800770.733","131202076180.698","169237329745.703","156909532017.969","163507097309.291","169370125124.556","179818828520.957","175112330314.571","180209651108.141","183438483404.1",
"Norway","NOR","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","27810065102.8211","32339485377.6997","31505673245.8406","35191484964.3484","37308752712.6175","40990224243.0505","45052144259.5846","46423271675.1059","41342647514.7256","42138017980.7791","41632448072.7498","43730867004.2368","44078330060.9693","46504247184.0446","47106913299.5763","45616492714.6843","48991794977.7823","49369019324.1707","48870517722.4346","45574082876.9246","40874403224.1397","40712080190.1415","39909145396.3005","42006696290.1726","44213247907.4093","45640177741.0354","49912162860.3906","57279322103.9578","64330763666.4255","61160194275.0852","59148083083.6003","58785615376.6663","58577782370.5694","58864234783.5072","64837201612.0698","72542771520.0992","79119768523.3026","88813516585.7187","89816968068.6163","83515635010.8504","78152898625.6071","83976066962.9017","90310013433.9154","96030505321.8972","95788570838.0696","91953332644.4146","95579125762.1163","98097426888.4985","100279425441.769","109819406840.963","105314167613.93","104440301746.409","108948269091.661",
"Nepal","NPL","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3129377034.1439","3133496954.35249","3251951129.71193","3358257106.36005","3375907073.57662","3750433476.50234","3948718676.43371","4021903269.54827","4041731790.16707","4713316746.93681","4679198399.24773","4769686740.20139","5187462815.501","5837104171.70422","6712328296.63133","7141068446.0812","8789417551.56293","9827567074.10838","10942613692.8089","9965438290.10891","10941752279.3139","11359223895.7835",
"Nauru","NRU","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
